timestamp,home260_outside2390_sensor15743_gas-pulse_gas,home260_cupboard2391_sensor15747c15751_electric-mains_electric-combined
2018-01-26 09:00:00,10744.0,1261.0
2018-01-26 10:00:00,0.0,1463.0
2018-01-26 11:00:00,0.0,829.0
2018-01-26 12:00:00,0.0,2482.0
2018-01-26 13:00:00,11691.0,884.0
2018-01-26 14:00:00,9480.0,735.0
2018-01-26 15:00:00,8848.0,753.0
2018-01-26 16:00:00,8216.0,840.0
2018-01-26 17:00:00,10428.0,879.0
2018-01-26 18:00:00,8214.0,933.0
2018-01-26 19:00:00,2844.0,861.0
2018-01-26 20:00:00,0.0,824.0
2018-01-26 21:00:00,25275.0,828.0
2018-01-26 22:00:00,0.0,744.0
2018-01-26 23:00:00,0.0,548.0
2018-01-27 00:00:00,0.0,588.0
2018-01-27 01:00:00,0.0,579.0
2018-01-27 03:00:00,0.0,998.0
2018-01-27 06:00:00,2528.0,635.0
2018-01-27 08:00:00,0.0,397.0
2018-01-27 09:00:00,4424.0,695.0
2018-01-27 11:00:00,0.0,626.0
2018-01-27 12:00:00,632.0,681.0
2018-01-27 14:00:00,1264.0,1691.0
2018-01-27 15:00:00,0.0,1691.0
2018-01-27 17:00:00,0.0,864.0
2018-01-27 18:00:00,12321.0,1027.0
2018-01-27 19:00:00,7899.0,870.0
2018-01-27 20:00:00,6003.0,864.0
2018-01-27 21:00:00,6634.0,773.0
2018-01-27 22:00:00,5687.0,758.0
2018-01-27 23:00:00,0.0,641.0
2018-01-28 00:00:00,0.0,599.0
2018-01-28 01:00:00,0.0,604.0
2018-01-28 02:00:00,0.0,974.0
2018-01-28 03:00:00,0.0,1022.0
2018-01-28 04:00:00,0.0,1015.0
2018-01-28 05:00:00,0.0,625.0
2018-01-28 06:00:00,12006.0,673.0
2018-01-28 07:00:00,0.0,595.0
2018-01-28 08:00:00,0.0,572.0
2018-01-28 09:00:00,13587.0,684.0
2018-01-28 10:00:00,11691.0,1031.0
2018-01-28 11:00:00,8848.0,1008.0
2018-01-28 12:00:00,8848.0,2372.0
2018-01-28 13:00:00,6952.0,973.0
2018-01-28 14:00:00,7900.0,2744.0
2018-01-28 15:00:00,6636.0,1178.0
2018-01-28 16:00:00,6952.0,995.0
2018-01-28 17:00:00,6952.0,2018.0
2018-01-28 18:00:00,5056.0,2502.0
2018-01-28 19:00:00,6320.0,832.0
2018-01-28 20:00:00,5372.0,750.0
2018-01-28 21:00:00,5372.0,808.0
2018-01-28 22:00:00,632.0,657.0
2018-01-28 23:00:00,0.0,572.0
2018-01-29 00:00:00,0.0,593.0
2018-01-29 01:00:00,0.0,594.0
2018-01-29 02:00:00,0.0,991.0
2018-01-29 03:00:00,0.0,1008.0
2018-01-29 04:00:00,0.0,1036.0
2018-01-29 05:00:00,0.0,628.0
2018-01-29 06:00:00,10111.0,763.0
2018-01-29 07:00:00,0.0,633.0
2018-01-29 08:00:00,0.0,556.0
2018-01-29 09:00:00,9480.0,687.0
2018-01-29 10:00:00,5688.0,660.0
2018-01-29 11:00:00,5056.0,631.0
2018-01-29 12:00:00,5372.0,716.0
2018-01-29 13:00:00,6004.0,633.0
2018-01-29 14:00:00,6636.0,670.0
2018-01-29 15:00:00,7584.0,744.0
2018-01-29 16:00:00,7268.0,831.0
2018-01-29 17:00:00,7584.0,1988.0
2018-01-29 18:00:00,8216.0,828.0
2018-01-29 19:00:00,7900.0,859.0
2018-01-29 20:00:00,5688.0,831.0
2018-01-29 21:00:00,7900.0,880.0
2018-01-29 22:00:00,3476.0,685.0
2018-01-29 23:00:00,0.0,580.0
2018-01-30 00:00:00,0.0,571.0
2018-01-30 01:00:00,0.0,578.0
2018-01-30 02:00:00,0.0,1005.0
2018-01-30 03:00:00,0.0,1004.0
2018-01-30 04:00:00,0.0,978.0
2018-01-30 05:00:00,0.0,622.0
2018-01-30 06:00:00,12640.0,778.0
2018-01-30 07:00:00,1264.0,631.0
2018-01-30 08:00:00,0.0,556.0
2018-01-30 09:00:00,0.0,544.0
2018-01-30 10:00:00,0.0,619.0
2018-01-30 11:00:00,9796.0,1012.0
2018-01-30 12:00:00,9480.0,856.0
2018-01-30 13:00:00,10112.0,1382.0
2018-01-30 14:00:00,10744.0,1778.0
2018-01-30 15:00:00,9796.0,1081.0
2018-01-30 16:00:00,9480.0,1091.0
2018-01-30 17:00:00,9796.0,1259.0
2018-01-30 18:00:00,10428.0,805.0
2018-01-30 19:00:00,7900.0,866.0
2018-01-30 20:00:00,8216.0,750.0
2018-01-30 21:00:00,7584.0,833.0
2018-01-30 22:00:00,3160.0,722.0
2018-01-30 23:00:00,0.0,568.0
2018-01-31 00:00:00,0.0,608.0
2018-01-31 01:00:00,0.0,602.0
2018-01-31 02:00:00,0.0,955.0
2018-01-31 03:00:00,0.0,1021.0
2018-01-31 04:00:00,0.0,1025.0
2018-01-31 05:00:00,0.0,580.0
2018-01-31 06:00:00,13903.0,772.0
2018-01-31 07:00:00,11060.0,847.0
2018-01-31 08:00:00,9796.0,748.0
2018-01-31 09:00:00,7900.0,670.0
2018-01-31 10:00:00,8216.0,628.0
2018-01-31 11:00:00,7584.0,629.0
2018-01-31 12:00:00,8532.0,627.0
2018-01-31 13:00:00,8848.0,1022.0
2018-01-31 14:00:00,8848.0,840.0
2018-01-31 15:00:00,9480.0,2316.0
2018-01-31 16:00:00,8848.0,1485.0
2018-01-31 17:00:00,7900.0,1209.0
2018-01-31 18:00:00,8216.0,874.0
2018-01-31 19:00:00,7900.0,837.0
2018-01-31 20:00:00,6004.0,789.0
2018-01-31 21:00:00,8216.0,746.0
2018-01-31 22:00:00,4108.0,706.0
2018-01-31 23:00:00,0.0,561.0
2018-02-01 00:00:00,0.0,576.0
2018-02-01 01:00:00,0.0,584.0
2018-02-01 02:00:00,0.0,957.0
2018-02-01 03:00:00,0.0,1007.0
2018-02-01 04:00:00,0.0,974.0
2018-02-01 05:00:00,0.0,587.0
2018-02-01 06:00:00,11376.0,773.0
2018-02-01 07:00:00,316.0,564.0
2018-02-01 08:00:00,0.0,620.0
2018-02-01 09:00:00,3476.0,525.0
2018-02-01 10:00:00,0.0,523.0
2018-02-01 11:00:00,8848.0,584.0
2018-02-01 12:00:00,9795.0,681.0
2018-02-01 13:00:00,6320.0,756.0
2018-02-01 14:00:00,10111.0,769.0
2018-02-01 15:00:00,7900.0,768.0
2018-02-01 16:00:00,11059.0,821.0
2018-02-01 17:00:00,6320.0,2460.0
2018-02-01 18:00:00,10428.0,879.0
2018-02-01 19:00:00,7900.0,801.0
2018-02-01 20:00:00,7900.0,755.0
2018-02-01 21:00:00,10112.0,863.0
2018-02-01 22:00:00,1580.0,636.0
2018-02-01 23:00:00,0.0,616.0
2018-02-02 00:00:00,0.0,578.0
2018-02-02 01:00:00,0.0,578.0
2018-02-02 02:00:00,0.0,963.0
2018-02-02 03:00:00,0.0,1011.0
2018-02-02 04:00:00,0.0,986.0
2018-02-02 05:00:00,0.0,615.0
2018-02-02 06:00:00,11376.0,748.0
2018-02-02 07:00:00,0.0,654.0
2018-02-02 08:00:00,0.0,560.0
2018-02-02 09:00:00,0.0,524.0
2018-02-02 10:00:00,6635.0,627.0
2018-02-02 11:00:00,3476.0,1393.0
2018-02-02 12:00:00,8847.0,1434.0
2018-02-02 13:00:00,8532.0,1310.0
2018-02-02 14:00:00,8532.0,912.0
2018-02-02 15:00:00,8216.0,693.0
2018-02-02 16:00:00,8848.0,840.0
2018-02-02 17:00:00,8216.0,899.0
2018-02-02 18:00:00,7584.0,799.0
2018-02-02 19:00:00,8532.0,855.0
2018-02-02 20:00:00,8216.0,902.0
2018-02-02 21:00:00,7268.0,785.0
2018-02-02 22:00:00,0.0,621.0
2018-02-02 23:00:00,0.0,577.0
2018-02-03 00:00:00,0.0,587.0
2018-02-03 01:00:00,0.0,420.0
2018-02-03 03:00:00,0.0,938.0
2018-02-03 06:00:00,4740.0,753.0
2018-02-03 08:00:00,2844.0,653.0
2018-02-03 09:00:00,0.0,568.0
2018-02-03 11:00:00,1896.0,1842.0
2018-02-03 14:00:00,3476.0,4123.0
2018-02-03 16:00:00,0.0,2118.0
2018-02-03 17:00:00,6004.0,1053.0
2018-02-03 18:00:00,7900.0,841.0
2018-02-03 19:00:00,7584.0,850.0
2018-02-03 20:00:00,7268.0,848.0
2018-02-03 21:00:00,7268.0,865.0
2018-02-03 22:00:00,3160.0,726.0
2018-02-03 23:00:00,0.0,573.0
2018-02-04 00:00:00,0.0,599.0
2018-02-04 01:00:00,0.0,596.0
2018-02-04 02:00:00,0.0,975.0
2018-02-04 03:00:00,0.0,1016.0
2018-02-04 04:00:00,0.0,1016.0
2018-02-04 05:00:00,0.0,637.0
2018-02-04 06:00:00,12324.0,655.0
2018-02-04 07:00:00,4740.0,621.0
2018-02-04 08:00:00,6636.0,661.0
2018-02-04 09:00:00,12640.0,775.0
2018-02-04 10:00:00,11060.0,1025.0
2018-02-04 11:00:00,5056.0,647.0
2018-02-04 12:00:00,0.0,637.0
2018-02-04 13:00:00,18325.0,662.0
2018-02-04 14:00:00,6320.0,770.0
2018-02-04 15:00:00,7900.0,686.0
2018-02-04 16:00:00,6004.0,693.0
2018-02-04 17:00:00,7900.0,1499.0
2018-02-04 18:00:00,6320.0,994.0
2018-02-04 19:00:00,7584.0,849.0
2018-02-04 20:00:00,5688.0,855.0
2018-02-04 21:00:00,4424.0,740.0
2018-02-04 22:00:00,0.0,593.0
2018-02-04 23:00:00,0.0,511.0
2018-02-05 00:00:00,0.0,526.0
2018-02-05 01:00:00,0.0,480.0
2018-02-05 02:00:00,0.0,914.0
2018-02-05 03:00:00,0.0,957.0
2018-02-05 04:00:00,0.0,915.0
2018-02-05 05:00:00,0.0,529.0
2018-02-05 06:00:00,12008.0,696.0
2018-02-05 07:00:00,1896.0,530.0
2018-02-05 08:00:00,0.0,493.0
2018-02-05 09:00:00,0.0,490.0
2018-02-05 10:00:00,0.0,577.0
2018-02-05 11:00:00,0.0,485.0
2018-02-05 12:00:00,0.0,472.0
2018-02-05 13:00:00,0.0,485.0
2018-02-05 14:00:00,0.0,488.0
2018-02-05 15:00:00,0.0,456.0
2018-02-05 16:00:00,6636.0,593.0
2018-02-05 17:00:00,15800.0,781.0
2018-02-05 18:00:00,10112.0,1041.0
2018-02-05 19:00:00,17064.0,692.0
2018-02-05 20:00:00,15168.0,745.0
2018-02-05 21:00:00,12008.0,740.0
2018-02-05 22:00:00,3792.0,662.0
2018-02-05 23:00:00,0.0,498.0
2018-02-06 00:00:00,0.0,501.0
2018-02-06 01:00:00,0.0,527.0
2018-02-06 03:00:00,0.0,963.0
2018-02-06 04:00:00,0.0,868.0
2018-02-06 06:00:00,4108.0,548.0
2018-02-06 08:00:00,948.0,595.0
2018-02-06 09:00:00,6952.0,577.0
2018-02-06 10:00:00,7268.0,595.0
2018-02-06 11:00:00,6636.0,1008.0
2018-02-06 12:00:00,6320.0,1600.0
2018-02-06 13:00:00,6004.0,806.0
2018-02-06 14:00:00,6636.0,536.0
2018-02-06 15:00:00,6320.0,596.0
2018-02-06 16:00:00,6004.0,675.0
2018-02-06 17:00:00,9480.0,2822.0
2018-02-06 18:00:00,9480.0,1033.0
2018-02-06 19:00:00,8848.0,857.0
2018-02-06 20:00:00,8532.0,810.0
2018-02-06 21:00:00,7900.0,973.0
2018-02-06 22:00:00,3476.0,692.0
2018-02-06 23:00:00,0.0,609.0
2018-02-07 00:00:00,0.0,541.0
2018-02-07 01:00:00,0.0,573.0
2018-02-07 02:00:00,0.0,943.0
2018-02-07 03:00:00,0.0,1008.0
2018-02-07 04:00:00,0.0,990.0
2018-02-07 05:00:00,0.0,589.0
2018-02-07 06:00:00,13588.0,671.0
2018-02-07 07:00:00,7900.0,769.0
2018-02-07 08:00:00,8848.0,1078.0
2018-02-07 09:00:00,10428.0,1005.0
2018-02-07 10:00:00,4740.0,2324.0
2018-02-07 11:00:00,7899.0,886.0
2018-02-07 12:00:00,0.0,608.0
2018-02-07 13:00:00,0.0,602.0
2018-02-07 14:00:00,28751.0,658.0
2018-02-07 15:00:00,1264.0,806.0
2018-02-07 16:00:00,13585.0,1962.0
2018-02-07 17:00:00,0.0,1485.0
2018-02-07 18:00:00,0.0,863.0
2018-02-07 19:00:00,0.0,791.0
2018-02-07 20:00:00,0.0,728.0
2018-02-07 21:00:00,0.0,835.0
2018-02-07 22:00:00,0.0,633.0
2018-02-07 23:00:00,0.0,547.0
2018-02-08 00:00:00,0.0,543.0
2018-02-08 01:00:00,0.0,568.0
2018-02-08 02:00:00,0.0,955.0
2018-02-08 03:00:00,0.0,1003.0
2018-02-08 04:00:00,0.0,989.0
2018-02-08 05:00:00,0.0,591.0
2018-02-08 06:00:00,59713.0,768.0
2018-02-08 07:00:00,316.0,613.0
2018-02-08 08:00:00,0.0,812.0
2018-02-08 09:00:00,3160.0,717.0
2018-02-08 10:00:00,7584.0,719.0
2018-02-08 11:00:00,4108.0,748.0
2018-02-08 12:00:00,7582.0,979.0
2018-02-08 13:00:00,0.0,1038.0
2018-02-08 14:00:00,21484.0,1612.0
2018-02-08 15:00:00,4739.0,1682.0
2018-02-08 16:00:00,0.0,822.0
2018-02-08 17:00:00,0.0,936.0
2018-02-08 18:00:00,32227.0,939.0
2018-02-08 19:00:00,6320.0,826.0
2018-02-08 20:00:00,8532.0,714.0
2018-02-08 21:00:00,7268.0,890.0
2018-02-08 22:00:00,4739.0,746.0
2018-02-08 23:00:00,0.0,571.0
2018-02-09 00:00:00,0.0,577.0
2018-02-09 01:00:00,0.0,586.0
2018-02-09 02:00:00,0.0,987.0
2018-02-09 03:00:00,0.0,1019.0
2018-02-09 04:00:00,0.0,1026.0
2018-02-09 05:00:00,0.0,586.0
2018-02-09 06:00:00,13904.0,775.0
2018-02-09 07:00:00,7268.0,669.0
2018-02-09 08:00:00,10112.0,810.0
2018-02-09 09:00:00,9479.0,1111.0
2018-02-09 10:00:00,8216.0,1483.0
2018-02-09 11:00:00,7584.0,923.0
2018-02-09 12:00:00,9480.0,1444.0
2018-02-09 13:00:00,7900.0,1570.0
2018-02-09 14:00:00,8531.0,658.0
2018-02-09 15:00:00,9480.0,666.0
2018-02-09 16:00:00,8216.0,709.0
2018-02-09 17:00:00,9480.0,943.0
2018-02-09 18:00:00,7900.0,1074.0
2018-02-09 19:00:00,7584.0,819.0
2018-02-09 20:00:00,7900.0,809.0
2018-02-09 21:00:00,7584.0,908.0
2018-02-09 22:00:00,4424.0,1019.0
2018-02-09 23:00:00,0.0,756.0
2018-02-10 00:00:00,0.0,565.0
2018-02-10 01:00:00,0.0,576.0
2018-02-10 02:00:00,0.0,959.0
2018-02-10 03:00:00,0.0,1017.0
2018-02-10 04:00:00,0.0,978.0
2018-02-10 05:00:00,0.0,614.0
2018-02-10 06:00:00,14220.0,632.0
2018-02-10 07:00:00,4108.0,594.0
2018-02-10 08:00:00,12955.0,637.0
2018-02-10 09:00:00,11059.0,1238.0
2018-02-10 10:00:00,9796.0,2171.0
2018-02-10 11:00:00,8216.0,1542.0
2018-02-10 12:00:00,7268.0,2153.0
2018-02-10 13:00:00,6004.0,1350.0
2018-02-10 14:00:00,5688.0,1374.0
2018-02-10 15:00:00,8848.0,900.0
2018-02-10 16:00:00,5688.0,2650.0
2018-02-10 17:00:00,6952.0,318.0
2018-02-10 18:00:00,5688.0,290.0
2018-02-10 19:00:00,5372.0,308.0
2018-02-10 20:00:00,7900.0,1536.0
2018-02-10 21:00:00,11691.0,530.0
2018-02-10 22:00:00,3160.0,352.0
2018-02-10 23:00:00,0.0,211.0
2018-02-11 00:00:00,0.0,217.0
2018-02-11 01:00:00,0.0,200.0
2018-02-11 03:00:00,0.0,681.0
2018-02-11 06:00:00,3160.0,335.0
2018-02-11 08:00:00,632.0,235.0
2018-02-11 09:00:00,3160.0,271.0
2018-02-11 11:00:00,948.0,729.0
2018-02-11 12:00:00,0.0,675.0
2018-02-11 14:00:00,3160.0,774.0
2018-02-11 17:00:00,1896.0,1679.0
2018-02-11 19:00:00,2212.0,582.0
2018-02-11 21:00:00,0.0,630.0
2018-02-11 22:00:00,3159.0,535.0
2018-02-12 00:00:00,0.0,264.0
2018-02-12 01:00:00,0.0,426.0
2018-02-12 03:00:00,0.0,818.0
2018-02-12 06:00:00,2844.0,625.0
2018-02-12 08:00:00,0.0,313.0
2018-02-12 09:00:00,0.0,271.0
2018-02-12 10:00:00,0.0,284.0
2018-02-12 11:00:00,0.0,313.0
2018-02-12 12:00:00,0.0,235.0
2018-02-12 13:00:00,0.0,290.0
2018-02-12 14:00:00,0.0,313.0
2018-02-12 15:00:00,13902.0,434.0
2018-02-12 16:00:00,10743.0,798.0
2018-02-12 17:00:00,10744.0,845.0
2018-02-12 18:00:00,2212.0,887.0
2018-02-12 19:00:00,13901.0,581.0
2018-02-12 20:00:00,9163.0,565.0
2018-02-12 21:00:00,7267.0,538.0
2018-02-12 22:00:00,4423.0,497.0
2018-02-12 23:00:00,0.0,296.0
2018-02-13 00:00:00,0.0,336.0
2018-02-13 01:00:00,0.0,258.0
2018-02-13 03:00:00,0.0,721.0
2018-02-13 04:00:00,0.0,684.0
2018-02-13 06:00:00,1896.0,583.0
2018-02-13 09:00:00,0.0,307.0
2018-02-13 10:00:00,0.0,286.0
2018-02-13 11:00:00,0.0,295.0
2018-02-13 12:00:00,0.0,259.0
2018-02-13 13:00:00,0.0,341.0
2018-02-13 14:00:00,0.0,275.0
2018-02-13 15:00:00,0.0,321.0
2018-02-13 16:00:00,5688.0,391.0
2018-02-13 17:00:00,14851.0,1441.0
2018-02-13 18:00:00,9796.0,683.0
2018-02-13 19:00:00,11060.0,576.0
2018-02-13 20:00:00,9796.0,562.0
2018-02-13 21:00:00,7900.0,595.0
2018-02-13 22:00:00,5056.0,465.0
2018-02-13 23:00:00,0.0,334.0
2018-02-14 00:00:00,0.0,279.0
2018-02-14 01:00:00,0.0,308.0
2018-02-14 03:00:00,0.0,746.0
2018-02-14 06:00:00,2844.0,307.0
2018-02-14 07:00:00,6636.0,335.0
2018-02-14 08:00:00,11692.0,428.0
2018-02-14 09:00:00,11059.0,785.0
2018-02-14 10:00:00,9163.0,1560.0
2018-02-14 11:00:00,11692.0,1499.0
2018-02-14 12:00:00,9480.0,1224.0
2018-02-14 13:00:00,11375.0,1316.0
2018-02-14 14:00:00,9164.0,1903.0
2018-02-14 15:00:00,7900.0,725.0
2018-02-14 16:00:00,11060.0,557.0
2018-02-14 17:00:00,7900.0,930.0
2018-02-14 18:00:00,8532.0,840.0
2018-02-14 19:00:00,13904.0,659.0
2018-02-14 20:00:00,9796.0,535.0
2018-02-14 21:00:00,8532.0,522.0
2018-02-14 22:00:00,4424.0,437.0
2018-02-14 23:00:00,0.0,327.0
2018-02-15 00:00:00,0.0,302.0
2018-02-15 01:00:00,0.0,274.0
2018-02-15 02:00:00,0.0,758.0
2018-02-15 03:00:00,0.0,781.0
2018-02-15 04:00:00,0.0,791.0
2018-02-15 05:00:00,0.0,318.0
2018-02-15 06:00:00,14851.0,565.0
2018-02-15 07:00:00,316.0,330.0
2018-02-15 08:00:00,4108.0,474.0
2018-02-15 09:00:00,12640.0,358.0
2018-02-15 10:00:00,8848.0,404.0
2018-02-15 11:00:00,8848.0,310.0
2018-02-15 12:00:00,9480.0,525.0
2018-02-15 13:00:00,7584.0,617.0
2018-02-15 14:00:00,7268.0,791.0
2018-02-15 15:00:00,7268.0,1443.0
2018-02-15 16:00:00,8532.0,611.0
2018-02-15 17:00:00,17379.0,743.0
2018-02-15 18:00:00,18644.0,628.0
2018-02-15 19:00:00,10112.0,660.0
2018-02-15 20:00:00,12008.0,624.0
2018-02-15 21:00:00,9164.0,546.0
2018-02-15 22:00:00,2212.0,354.0
2018-02-15 23:00:00,0.0,339.0
2018-02-16 00:00:00,0.0,296.0
2018-02-16 01:00:00,0.0,248.0
2018-02-16 03:00:00,0.0,737.0
2018-02-16 06:00:00,8532.0,363.0
2018-02-16 07:00:00,0.0,200.0
2018-02-16 08:00:00,632.0,420.0
2018-02-16 09:00:00,15484.0,418.0
2018-02-16 10:00:00,8848.0,447.0
2018-02-16 11:00:00,11059.0,432.0
2018-02-16 12:00:00,8848.0,483.0
2018-02-16 13:00:00,10112.0,401.0
2018-02-16 14:00:00,7584.0,624.0
2018-02-16 15:00:00,13272.0,552.0
2018-02-16 16:00:00,8847.0,626.0
2018-02-16 17:00:00,8532.0,1755.0
2018-02-16 18:00:00,8216.0,1126.0
2018-02-16 19:00:00,11060.0,765.0
2018-02-16 20:00:00,9164.0,843.0
2018-02-16 21:00:00,10744.0,761.0
2018-02-16 22:00:00,4740.0,682.0
2018-02-16 23:00:00,0.0,641.0
2018-02-17 00:00:00,0.0,651.0
2018-02-17 03:00:00,0.0,500.0
2018-02-17 05:00:00,0.0,317.0
2018-02-17 06:00:00,0.0,258.0
2018-02-17 08:00:00,0.0,294.0
2018-02-17 10:00:00,316.0,294.0
2018-02-17 11:00:00,4108.0,348.0
2018-02-17 12:00:00,10112.0,658.0
2018-02-17 13:00:00,7900.0,471.0
2018-02-17 14:00:00,8215.0,664.0
2018-02-17 15:00:00,10111.0,857.0
2018-02-17 16:00:00,11060.0,651.0
2018-02-17 17:00:00,9796.0,841.0
2018-02-17 18:00:00,7900.0,2227.0
2018-02-17 19:00:00,8216.0,1228.0
2018-02-17 20:00:00,6952.0,577.0
2018-02-17 21:00:00,4740.0,564.0
2018-02-17 22:00:00,7583.0,433.0
2018-02-17 23:00:00,0.0,364.0
2018-02-18 00:00:00,0.0,283.0
2018-02-18 01:00:00,0.0,353.0
2018-02-18 02:00:00,0.0,715.0
2018-02-18 03:00:00,0.0,847.0
2018-02-18 04:00:00,0.0,793.0
2018-02-18 05:00:00,0.0,371.0
2018-02-18 06:00:00,8532.0,372.0
2018-02-18 07:00:00,0.0,317.0
2018-02-18 08:00:00,18011.0,378.0
2018-02-18 09:00:00,11060.0,1174.0
2018-02-18 10:00:00,12008.0,1529.0
2018-02-18 11:00:00,7584.0,2054.0
2018-02-18 12:00:00,6004.0,1905.0
2018-02-18 13:00:00,16429.0,1202.0
2018-02-18 14:00:00,8531.0,641.0
2018-02-18 15:00:00,7268.0,632.0
2018-02-18 16:00:00,8532.0,647.0
2018-02-18 17:00:00,7268.0,1061.0
2018-02-18 18:00:00,9480.0,578.0
2018-02-18 19:00:00,12324.0,605.0
2018-02-18 20:00:00,11376.0,595.0
2018-02-18 21:00:00,12324.0,528.0
2018-02-18 22:00:00,0.0,382.0
2018-02-18 23:00:00,0.0,357.0
2018-02-19 00:00:00,0.0,319.0
2018-02-19 01:00:00,0.0,318.0
2018-02-19 02:00:00,0.0,768.0
2018-02-19 03:00:00,0.0,845.0
2018-02-19 04:00:00,0.0,783.0
2018-02-19 05:00:00,0.0,344.0
2018-02-19 06:00:00,12008.0,567.0
2018-02-19 07:00:00,3160.0,396.0
2018-02-19 08:00:00,0.0,292.0
2018-02-19 09:00:00,0.0,422.0
2018-02-19 10:00:00,0.0,364.0
2018-02-19 11:00:00,0.0,274.0
2018-02-19 12:00:00,0.0,281.0
2018-02-19 13:00:00,0.0,351.0
2018-02-19 14:00:00,0.0,294.0
2018-02-19 15:00:00,0.0,275.0
2018-02-19 16:00:00,6320.0,432.0
2018-02-19 17:00:00,9480.0,769.0
2018-02-19 18:00:00,10744.0,809.0
2018-02-19 19:00:00,8532.0,435.0
2018-02-19 20:00:00,7900.0,582.0
2018-02-19 21:00:00,7268.0,716.0
2018-02-19 22:00:00,4423.0,453.0
2018-02-19 23:00:00,0.0,327.0
2018-02-20 00:00:00,0.0,319.0
2018-02-20 01:00:00,0.0,209.0
2018-02-20 03:00:00,0.0,776.0
2018-02-20 05:00:00,0.0,150.0
2018-02-20 06:00:00,5056.0,260.0
2018-02-20 08:00:00,0.0,310.0
2018-02-20 09:00:00,2212.0,478.0
2018-02-20 10:00:00,0.0,736.0
2018-02-20 11:00:00,632.0,905.0
2018-02-20 12:00:00,9479.0,1711.0
2018-02-20 13:00:00,9163.0,562.0
2018-02-20 14:00:00,7898.0,526.0
2018-02-20 15:00:00,9794.0,689.0
2018-02-20 16:00:00,6318.0,559.0
2018-02-20 17:00:00,8532.0,939.0
2018-02-20 18:00:00,9795.0,776.0
2018-02-20 19:00:00,3160.0,597.0
2018-02-20 20:00:00,10741.0,636.0
2018-02-20 21:00:00,6636.0,613.0
2018-02-20 22:00:00,2528.0,474.0
2018-02-20 23:00:00,0.0,359.0
2018-02-21 00:00:00,0.0,338.0
2018-02-21 01:00:00,0.0,379.0
2018-02-21 02:00:00,0.0,747.0
2018-02-21 04:00:00,0.0,716.0
2018-02-21 05:00:00,0.0,885.0
2018-02-21 07:00:00,0.0,382.0
2018-02-21 09:00:00,3476.0,293.0
2018-02-21 10:00:00,0.0,327.0
2018-02-21 11:00:00,0.0,284.0
2018-02-21 12:00:00,0.0,580.0
2018-02-21 13:00:00,6320.0,689.0
2018-02-21 14:00:00,9163.0,919.0
2018-02-21 15:00:00,8532.0,1185.0
2018-02-21 16:00:00,9796.0,1202.0
2018-02-21 17:00:00,9164.0,2326.0
2018-02-21 18:00:00,7268.0,931.0
2018-02-21 19:00:00,6636.0,665.0
2018-02-21 20:00:00,8532.0,895.0
2018-02-21 21:00:00,7268.0,663.0
2018-02-21 22:00:00,5056.0,743.0
2018-02-21 23:00:00,0.0,512.0
2018-02-22 00:00:00,0.0,399.0
2018-02-22 01:00:00,0.0,413.0
2018-02-22 02:00:00,0.0,796.0
2018-02-22 05:00:00,0.0,217.0
2018-02-22 07:00:00,0.0,819.0
2018-02-22 08:00:00,1580.0,340.0
2018-02-22 10:00:00,0.0,200.0
2018-02-22 12:00:00,0.0,574.0
2018-02-22 13:00:00,0.0,666.0
2018-02-22 14:00:00,0.0,639.0
2018-02-22 15:00:00,0.0,532.0
2018-02-22 16:00:00,48338.0,647.0
2018-02-22 17:00:00,0.0,427.0
2018-02-22 18:00:00,9794.0,951.0
2018-02-22 19:00:00,0.0,684.0
2018-02-22 20:00:00,0.0,828.0
2018-02-22 21:00:00,0.0,832.0
2018-02-22 22:00:00,0.0,495.0
2018-02-22 23:00:00,0.0,329.0
2018-02-23 00:00:00,0.0,317.0
2018-02-23 03:00:00,0.0,856.0
2018-02-23 05:00:00,0.0,657.0
2018-02-23 06:00:00,0.0,640.0
2018-02-23 08:00:00,0.0,610.0
2018-02-23 09:00:00,0.0,368.0
2018-02-23 10:00:00,0.0,337.0
2018-02-23 11:00:00,0.0,382.0
2018-02-23 12:00:00,0.0,1647.0
2018-02-23 13:00:00,45179.0,1465.0
2018-02-23 14:00:00,0.0,2348.0
2018-02-23 15:00:00,8216.0,1892.0
2018-02-23 16:00:00,8531.0,994.0
2018-02-23 17:00:00,9795.0,874.0
2018-02-23 18:00:00,8216.0,945.0
2018-02-23 19:00:00,10112.0,848.0
2018-02-23 20:00:00,6952.0,778.0
2018-02-23 21:00:00,6952.0,779.0
2018-02-23 22:00:00,4108.0,437.0
2018-02-23 23:00:00,0.0,368.0
2018-02-24 00:00:00,0.0,307.0
2018-02-24 01:00:00,0.0,391.0
2018-02-24 02:00:00,0.0,747.0
2018-02-24 03:00:00,0.0,800.0
2018-02-24 04:00:00,0.0,781.0
2018-02-24 05:00:00,0.0,351.0
2018-02-24 06:00:00,12640.0,449.0
2018-02-24 07:00:00,0.0,327.0
2018-02-24 08:00:00,12008.0,450.0
2018-02-24 09:00:00,8532.0,653.0
2018-02-24 10:00:00,9794.0,805.0
2018-02-24 11:00:00,8531.0,589.0
2018-02-24 12:00:00,4423.0,365.0
2018-02-24 13:00:00,6952.0,2206.0
2018-02-24 14:00:00,5688.0,1485.0
2018-02-24 15:00:00,6320.0,1307.0
2018-02-24 16:00:00,10112.0,1418.0
