timestamp,elec,gas,install_type,location,residents,starttime,starttime_enhanced,endtime,cohortid,income_band,study_class,hometype,equivalised_income,occupancy,urban_rural_class,urban_rural_name,build_era,new_build_year,smart_monitors,smart_automation,occupied_days,occupied_nights,entry_floor,outdoor_space,outdoor_drying
2018-01-25 06:00:00,0.0,139.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 07:00:00,0.0,123.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 09:00:00,112.0,445.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 10:00:00,0.0,345.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 11:00:00,112.0,175.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 12:00:00,0.0,145.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 13:00:00,112.0,361.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 14:00:00,0.0,265.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 15:00:00,3020.0,413.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 16:00:00,4029.0,433.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 17:00:00,2686.0,345.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 18:00:00,3134.0,412.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 19:00:00,2575.0,457.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 20:00:00,2350.0,351.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 21:00:00,2235.0,742.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
2018-01-25 22:00:00,0.0,1045.0,standard,Edinburgh,1,22/01/2018 12:41,,07/06/2018 08:30,control_20180316,"£10,800 to £13,499",control,flat,below_median,single,1,Large Urban Areas,1850-1899,,Don't own,Don't own,7,7,Ground,Yes - shared with neighbours,Yes
