timestamp,home288_hall2680_sensor18560c18564_electric-mains_electric-combined,home288_hall2680_sensor18566_gas-pulse_gas
2018-03-19 16:00:00,255.0,7943.0
2018-03-19 17:00:00,252.0,0.0
2018-03-19 18:00:00,203.0,0.0
2018-03-19 19:00:00,136.0,0.0
2018-03-19 20:00:00,223.0,0.0
2018-03-19 21:00:00,280.0,0.0
2018-03-19 22:00:00,329.0,558.0
2018-03-19 23:00:00,361.0,10626.0
2018-03-20 00:00:00,235.0,8169.0
2018-03-20 01:00:00,228.0,6830.0
2018-03-20 02:00:00,710.0,448.0
2018-03-20 04:00:00,573.0,3696.0
2018-03-20 05:00:00,246.0,0.0
2018-03-20 06:00:00,94.0,0.0
2018-03-20 07:00:00,125.0,112.0
2018-03-20 08:00:00,112.0,112.0
2018-03-20 09:00:00,94.0,112.0
2018-03-20 10:00:00,129.0,112.0
2018-03-20 11:00:00,201.0,336.0
2018-04-10 14:00:00,301.0,3578.0
2018-04-10 15:00:00,278.0,3692.0
2018-04-10 16:00:00,333.0,8060.0
2018-04-10 17:00:00,395.0,6604.0
2018-04-10 18:00:00,202.0,4144.0
2018-04-10 19:00:00,685.0,5151.0
2018-04-10 20:00:00,897.0,1454.0
2018-04-10 21:00:00,334.0,0.0
2018-04-10 22:00:00,326.0,2800.0
2018-04-10 23:00:00,359.0,3359.0
2018-04-11 00:00:00,206.0,0.0
2018-04-11 01:00:00,132.0,0.0
2018-04-11 03:00:00,88.0,0.0
2018-04-11 04:00:00,95.0,112.0
2018-04-11 05:00:00,91.0,0.0
2018-04-11 06:00:00,90.0,224.0
2018-04-11 07:00:00,100.0,112.0
2018-04-11 08:00:00,111.0,9179.0
2018-04-11 09:00:00,117.0,5598.0
2018-04-11 10:00:00,117.0,6158.0
2018-04-11 11:00:00,284.0,5821.0
2018-04-11 12:00:00,401.0,4251.0
2018-04-11 13:00:00,200.0,1007.0
2018-04-11 14:00:00,200.0,112.0
2018-04-11 15:00:00,175.0,0.0
2018-04-11 16:00:00,337.0,3918.0
2018-04-11 17:00:00,462.0,6829.0
2018-04-11 18:00:00,426.0,5257.0
2018-04-11 19:00:00,293.0,3693.0
2018-04-11 20:00:00,258.0,6604.0
2018-04-11 21:00:00,277.0,0.0
2018-04-11 22:00:00,332.0,0.0
2018-04-11 23:00:00,464.0,112.0
2018-04-12 00:00:00,330.0,0.0
2018-04-12 01:00:00,152.0,112.0
2018-04-12 03:00:00,111.0,0.0
2018-04-12 04:00:00,125.0,112.0
2018-04-12 05:00:00,115.0,0.0
2018-04-12 06:00:00,125.0,112.0
2018-04-12 07:00:00,113.0,0.0
2018-04-12 08:00:00,117.0,112.0
2018-04-12 09:00:00,232.0,0.0
2018-04-12 10:00:00,318.0,112.0
2018-04-12 11:00:00,323.0,112.0
2018-04-12 12:00:00,524.0,0.0
2018-04-12 13:00:00,553.0,0.0
2018-04-12 14:00:00,317.0,0.0
2018-04-12 15:00:00,316.0,223.0
2018-04-12 16:00:00,383.0,3912.0
2018-04-12 17:00:00,393.0,6940.0
2018-04-12 18:00:00,382.0,3694.0
2018-04-12 19:00:00,404.0,6712.0
2018-04-12 20:00:00,442.0,1902.0
2018-04-12 21:00:00,545.0,336.0
2018-04-12 22:00:00,370.0,0.0
2018-04-12 23:00:00,348.0,224.0
2018-04-13 00:00:00,348.0,112.0
2018-04-13 04:00:00,348.0,112.0
2018-04-13 05:00:00,348.0,112.0
2018-04-13 06:00:00,348.0,5933.0
2018-04-13 07:00:00,348.0,6382.0
2018-04-13 11:00:00,348.0,224.0
2018-04-13 12:00:00,348.0,8727.0
2018-04-13 13:00:00,348.0,5258.0
2018-04-13 14:00:00,348.0,3468.0
2018-04-13 17:00:00,473.0,0.0
2018-04-13 18:00:00,452.0,8841.0
2018-04-13 19:00:00,354.0,4922.0
2018-04-13 20:00:00,208.0,0.0
2018-04-13 21:00:00,182.0,0.0
2018-04-13 22:00:00,164.0,0.0
2018-04-13 23:00:00,169.0,112.0
2018-04-14 00:00:00,155.0,224.0
2018-04-14 01:00:00,96.0,0.0
2018-04-14 02:00:00,117.0,1455.0
2018-04-14 03:00:00,112.0,112.0
2018-04-14 04:00:00,132.0,0.0
2018-04-14 05:00:00,126.0,112.0
2018-04-14 06:00:00,120.0,112.0
2018-04-14 07:00:00,123.0,0.0
2018-04-14 08:00:00,118.0,112.0
2018-04-14 09:00:00,129.0,0.0
2018-04-14 10:00:00,115.0,112.0
2018-04-14 11:00:00,178.0,0.0
